,0,1
4138,127,201
4139,127,213
4140,127,241
4141,127,252
4142,127,268
4143,127,291
4144,127,297
4145,127,304
4146,127,312
4147,127,319
4148,127,321
4149,127,328
4150,127,329
4151,127,333
4152,127,345
4153,127,346
4154,127,358
4155,127,417
4156,127,424
4157,128,0
4158,128,27
4159,128,40
4160,128,105
4161,128,112
4162,128,133
4163,128,146
4164,128,148
4165,128,150
4166,128,160
4167,128,163
4168,128,186
4169,128,189
4170,128,213
4171,128,241
4172,128,252
4173,128,253
4174,128,268
4175,128,291
4176,128,297
4177,128,304
4178,128,312
4179,128,319
4180,128,321
4181,128,322
4182,128,328
4183,128,333
4184,128,345
4185,128,346
4186,128,360
4187,128,378
4188,128,424
4189,129,0
4190,129,27
4191,129,40
4192,129,71
4193,129,105
4194,129,109
4195,129,112
4196,129,133
4197,129,146
4198,129,148
4199,129,150
4200,129,163
4201,129,186
4202,129,189
4203,129,213
4204,129,241
4205,129,250
4206,129,252
4207,129,253
4208,129,268
4209,129,291
4210,129,297
4211,129,304
4212,129,312
4213,129,319
4214,129,321
4215,129,322
4216,129,328
4217,129,333
4218,129,345
4219,129,346
4220,129,360
4221,129,378
4222,129,390
4223,129,411
4224,129,424
4225,129,425
4226,130,0
4227,130,112
4228,130,133
4229,130,146
4230,130,163
4231,130,186
4232,130,189
4233,130,213
4234,130,241
4235,130,252
4236,130,253
4237,130,268
4238,130,291
4239,130,304
4240,130,312
4241,130,319
4242,130,321
4243,130,322
4244,130,328
4245,130,333
4246,130,345
4247,130,346
4248,130,354
4249,130,424
4250,131,0
4251,131,15
4252,131,21
4253,131,48
4254,131,112
4255,131,133
4256,131,146
4257,131,163
4258,131,186
4259,131,189
4260,131,213
4261,131,220
4262,131,241
4263,131,252
4264,131,253
4265,131,268
4266,131,291
4267,131,304
4268,131,312
4269,131,319
4270,131,321
4271,131,322
4272,131,328
4273,131,329
4274,131,333
4275,131,345
4276,131,346
4277,131,354
4278,131,424
4279,131,439
4280,132,11
4281,132,112
4282,132,133
4283,132,146
4284,132,163
4285,132,186
4286,132,189
4287,132,213
4288,132,241
4289,132,252
4290,132,268
4291,132,291
4292,132,304
4293,132,312
4294,132,319
4295,132,321
4296,132,328
4297,132,333
4298,132,345
4299,132,346
4300,132,354
4301,132,424
4302,133,112
4303,133,133
4304,133,146
4305,133,163
4306,133,186
4307,133,189
4308,133,213
4309,133,241
4310,133,252
4311,133,268
4312,133,291
4313,133,304
4314,133,312
4315,133,319
4316,133,321
4317,133,328
4318,133,333
4319,133,345
4320,133,346
4321,133,397
4322,133,424
4323,134,112
4324,134,133
4325,134,146
4326,134,163
4327,134,186
4328,134,189
4329,134,213
4330,134,241
4331,134,252
4332,134,268
4333,134,291
4334,134,304
4335,134,312
4336,134,319
4337,134,321
4338,134,328
4339,134,333
4340,134,345
4341,134,346
4342,134,394
4343,134,424
4344,135,27
4345,135,53
4346,135,112
4347,135,133
4348,135,135
4349,135,146
4350,135,163
4351,135,186
4352,135,189
4353,135,213
4354,135,223
4355,135,241
4356,135,252
4357,135,268
4358,135,274
4359,135,291
4360,135,304
4361,135,312
4362,135,319
4363,135,321
4364,135,328
4365,135,333
4366,135,345
4367,135,346
4368,135,424
4369,136,53
4370,136,112
4371,136,133
4372,136,146
4373,136,163
4374,136,186
4375,136,189
4376,136,213
4377,136,231
4378,136,241
4379,136,252
4380,136,268
4381,136,291
4382,136,312
4383,136,319
4384,136,321
4385,136,328
4386,136,333
4387,136,345
4388,136,346
4389,136,424
4390,137,0
4391,137,16
4392,137,28
4393,137,37
4394,137,39
4395,137,41
4396,137,47
4397,137,65
4398,137,90
4399,137,98
4400,137,106
4401,137,111
4402,137,124
4403,137,125
4404,137,146
4405,137,156
4406,137,159
4407,137,163
4408,137,177
4409,137,183
4410,137,186
4411,137,188
4412,137,189
4413,137,201
4414,137,207
4415,137,213
4416,137,235
4417,137,241
4418,137,243
4419,137,252
4420,137,261
4421,137,265
4422,137,268
4423,137,273
4424,137,281
4425,137,287
4426,137,288
4427,137,291
4428,137,297
4429,137,299
4430,137,304
4431,137,309
4432,137,312
4433,137,319
4434,137,321
4435,137,326
4436,137,328
4437,137,331
4438,137,332
4439,137,333
4440,137,343
4441,137,345
4442,137,346
4443,137,351
4444,137,360
4445,137,367
4446,137,385
4447,137,396
4448,137,428
4449,137,440
4450,138,0
4451,138,16
4452,138,37
4453,138,39
4454,138,41
4455,138,47
4456,138,90
4457,138,98
4458,138,124
4459,138,125
4460,138,146
4461,138,156
4462,138,159
4463,138,163
4464,138,177
4465,138,183
4466,138,186
4467,138,188
4468,138,189
4469,138,201
4470,138,207
4471,138,213
4472,138,235
4473,138,241
4474,138,243
4475,138,252
4476,138,261
4477,138,265
4478,138,268
4479,138,272
4480,138,273
4481,138,281
4482,138,288
4483,138,291
4484,138,297
4485,138,299
4486,138,304
4487,138,309
4488,138,312
4489,138,319
4490,138,321
4491,138,328
4492,138,333
4493,138,343
4494,138,345
4495,138,346
4496,138,351
4497,138,360
4498,138,367
4499,138,385
4500,138,396
4501,138,428
4502,139,0
4503,139,37
4504,139,39
4505,139,41
4506,139,42
4507,139,47
4508,139,125
4509,139,146
4510,139,152
4511,139,156
4512,139,163
4513,139,183
4514,139,186
4515,139,189
4516,139,200
4517,139,213
4518,139,235
4519,139,241
4520,139,252
4521,139,265
4522,139,268
4523,139,281
4524,139,288
4525,139,291
4526,139,295
4527,139,299
4528,139,304
4529,139,309
4530,139,312
4531,139,319
4532,139,321
4533,139,328
4534,139,333
4535,139,345
4536,139,346
4537,139,351
4538,139,396
4539,140,0
4540,140,37
4541,140,39
4542,140,41
4543,140,47
4544,140,125
4545,140,146
4546,140,156
4547,140,163
4548,140,183
4549,140,186
4550,140,189
4551,140,200
4552,140,213
4553,140,235
4554,140,241
4555,140,252
4556,140,265
4557,140,268
4558,140,281
4559,140,288
4560,140,290
4561,140,291
4562,140,299
4563,140,304
4564,140,309
4565,140,312
4566,140,319
4567,140,321
4568,140,328
4569,140,333
4570,140,345
4571,140,346
4572,140,351
4573,140,386
4574,140,396
4575,141,0
4576,141,37
4577,141,39
4578,141,41
4579,141,47
4580,141,146
4581,141,156
4582,141,163
4583,141,183
4584,141,186
4585,141,189
4586,141,200
4587,141,213
4588,141,235
4589,141,241
4590,141,252
4591,141,265
4592,141,268
4593,141,281
4594,141,288
4595,141,290
4596,141,291
4597,141,299
4598,141,304
4599,141,309
4600,141,312
4601,141,319
4602,141,321
4603,141,328
4604,141,333
4605,141,345
4606,141,346
4607,141,351
4608,141,396
4609,141,417
4610,142,0
4611,142,39
4612,142,47
4613,142,146
4614,142,151
4615,142,156
4616,142,163
4617,142,177
4618,142,183
4619,142,186
4620,142,200
4621,142,235
4622,142,241
4623,142,265
4624,142,268
4625,142,281
4626,142,289
4627,142,291
4628,142,299
4629,142,304
4630,142,312
4631,142,319
4632,142,321
4633,142,328
4634,142,333
4635,142,345
4636,142,346
4637,142,360
4638,142,396
4639,143,0
4640,143,47
4641,143,146
4642,143,151
4643,143,156
4644,143,163
4645,143,177
4646,143,183
4647,143,186
4648,143,235
4649,143,241
4650,143,259
4651,143,265
4652,143,268
4653,143,281
4654,143,289
4655,143,291
4656,143,299
4657,143,304
4658,143,312
4659,143,319
4660,143,321
4661,143,328
4662,143,333
4663,143,345
4664,143,346
4665,143,360
4666,143,396
4667,144,0
4668,144,47
4669,144,113
4670,144,146
4671,144,151
4672,144,156
4673,144,163
4674,144,177
4675,144,183
4676,144,186
4677,144,235
4678,144,241
4679,144,261
4680,144,265
4681,144,268
4682,144,281
4683,144,289
4684,144,291
4685,144,299
4686,144,304
4687,144,312
4688,144,319
4689,144,321
4690,144,328
4691,144,333
4692,144,345
4693,144,346
4694,144,360
4695,144,396
4696,145,0
4697,145,44
4698,145,47
4699,145,129
4700,145,146
4701,145,151
4702,145,156
4703,145,163
4704,145,177
4705,145,183
4706,145,186
4707,145,235
4708,145,241
4709,145,268
4710,145,281
4711,145,291
4712,145,299
4713,145,304
4714,145,312
4715,145,319
4716,145,321
4717,145,328
4718,145,333
4719,145,345
4720,145,346
4721,145,360
4722,145,396
4723,146,0
4724,146,47
4725,146,146
4726,146,151
4727,146,156
4728,146,163
4729,146,177
4730,146,183
4731,146,186
4732,146,235
4733,146,241
4734,146,268
4735,146,281
4736,146,291
4737,146,299
4738,146,304
4739,146,312
4740,146,319
4741,146,321
4742,146,328
4743,146,333
4744,146,345
4745,146,346
4746,146,360
4747,146,396
4748,147,0
4749,147,47
4750,147,146
4751,147,151
4752,147,156
4753,147,163
4754,147,177
4755,147,183
4756,147,186
4757,147,235
4758,147,241
4759,147,265
4760,147,268
4761,147,281
4762,147,291
4763,147,299
4764,147,304
4765,147,312
4766,147,319
4767,147,321
4768,147,328
4769,147,333
4770,147,336
4771,147,345
4772,147,346
4773,147,360
4774,147,396
4775,148,0
4776,148,47
4777,148,146
4778,148,151
4779,148,156
4780,148,163
4781,148,177
4782,148,183
4783,148,186
4784,148,235
4785,148,241
4786,148,268
4787,148,281
4788,148,291
4789,148,299
4790,148,304
4791,148,312
4792,148,319
4793,148,321
4794,148,326
4795,148,328
4796,148,333
4797,148,345
4798,148,346
4799,148,360
4800,148,396
4801,149,0
4802,149,47
4803,149,146
4804,149,151
4805,149,156
4806,149,163
4807,149,183
4808,149,186
4809,149,235
4810,149,268
4811,149,281
4812,149,291
4813,149,299
4814,149,304
4815,149,312
4816,149,319
4817,149,321
4818,149,328
4819,149,333
4820,149,345
4821,149,346
4822,149,396
4823,150,0
4824,150,47
4825,150,146
4826,150,156
4827,150,163
4828,150,183
4829,150,186
4830,150,235
4831,150,268
4832,150,281
4833,150,291
4834,150,299
4835,150,304
4836,150,312
4837,150,319
4838,150,321
4839,150,328
4840,150,333
4841,150,345
4842,150,346
4843,150,396
4844,150,412
4845,151,0
4846,151,47
4847,151,77
4848,151,146
4849,151,156
4850,151,163
4851,151,177
4852,151,183
4853,151,186
4854,151,213
4855,151,235
4856,151,241
4857,151,268
4858,151,281
4859,151,291
4860,151,304
4861,151,312
4862,151,319
4863,151,321
4864,151,327
4865,151,328
4866,151,333
4867,151,345
4868,151,346
4869,151,360
4870,151,396
4871,152,0
4872,152,47
4873,152,53
4874,152,77
4875,152,131
4876,152,146
4877,152,156
4878,152,163
4879,152,177
4880,152,183
4881,152,186
4882,152,235
4883,152,241
4884,152,268
4885,152,281
4886,152,291
4887,152,304
4888,152,312
4889,152,319
4890,152,321
4891,152,327
4892,152,328
4893,152,333
4894,152,345
4895,152,346
4896,152,360
4897,152,396
4898,153,0
4899,153,47
4900,153,77
4901,153,146
4902,153,156
4903,153,163
4904,153,177
4905,153,183
4906,153,186
4907,153,235
4908,153,241
4909,153,268
4910,153,281
4911,153,291
4912,153,304
4913,153,312
4914,153,319
4915,153,321
4916,153,327
4917,153,328
4918,153,333
4919,153,345
4920,153,346
4921,153,360
4922,153,396
4923,154,0
4924,154,47
4925,154,77
4926,154,146
4927,154,156
4928,154,163
4929,154,177
4930,154,183
4931,154,186
4932,154,235
4933,154,241
4934,154,268
4935,154,281
4936,154,291
4937,154,312
4938,154,319
4939,154,321
4940,154,327
4941,154,328
4942,154,333
4943,154,345
4944,154,346
4945,154,360
4946,154,396
4947,155,0
4948,155,47
4949,155,77
4950,155,111
4951,155,146
4952,155,163
4953,155,186
4954,155,235
4955,155,241
4956,155,268
4957,155,281
4958,155,291
4959,155,304
4960,155,312
4961,155,319
4962,155,321
4963,155,327
4964,155,328
4965,155,333
4966,155,345
4967,155,346
4968,155,387
4969,155,396
4970,156,0
4971,156,8
4972,156,47
4973,156,77
4974,156,111
4975,156,146
4976,156,163
4977,156,186
4978,156,235
4979,156,241
4980,156,268
4981,156,281
4982,156,291
4983,156,304
4984,156,312
4985,156,319
4986,156,321
4987,156,327
4988,156,328
4989,156,333
4990,156,345
4991,156,346
4992,156,387
4993,156,396
4994,157,0
4995,157,47
4996,157,111
4997,157,140
4998,157,146
4999,157,163
5000,157,186
5001,157,235
5002,157,241
5003,157,268
5004,157,281
5005,157,291
5006,157,304
5007,157,312
5008,157,319
5009,157,321
5010,157,327
5011,157,328
5012,157,333
5013,157,345
5014,157,346
5015,157,387
5016,157,396
5017,157,424
5018,157,439
5019,158,0
5020,158,47
5021,158,111
5022,158,140
5023,158,146
5024,158,163
5025,158,186
5026,158,202
5027,158,235
5028,158,241
5029,158,268
5030,158,281
5031,158,291
5032,158,304
5033,158,312
5034,158,319
5035,158,321
5036,158,327
5037,158,328
5038,158,333
5039,158,345
5040,158,346
5041,158,387
5042,158,396
5043,158,439
5044,159,0
5045,159,47
5046,159,111
5047,159,140
5048,159,146
5049,159,163
5050,159,186
5051,159,235
5052,159,241
5053,159,252
5054,159,268
5055,159,281
5056,159,291
5057,159,304
5058,159,312
5059,159,319
5060,159,321
5061,159,327
5062,159,328
5063,159,333
5064,159,345
5065,159,346
5066,159,372
5067,159,396
5068,159,439
5069,160,0
5070,160,47
5071,160,111
5072,160,127
5073,160,140
5074,160,146
5075,160,151
5076,160,154
5077,160,163
5078,160,165
5079,160,177
5080,160,186
5081,160,235
5082,160,241
5083,160,252
5084,160,268
5085,160,281
5086,160,291
5087,160,304
5088,160,312
5089,160,319
5090,160,321
5091,160,326
5092,160,327
5093,160,328
5094,160,333
5095,160,343
5096,160,345
5097,160,346
5098,160,396
5099,160,422
5100,160,439
5101,160,440
5102,161,0
5103,161,47
5104,161,85
5105,161,111
5106,161,127
5107,161,140
5108,161,146
5109,161,151
5110,161,154
5111,161,163
5112,161,165
5113,161,177
5114,161,186
5115,161,200
5116,161,235
5117,161,241
5118,161,252
5119,161,268
5120,161,281
5121,161,291
5122,161,304
5123,161,312
5124,161,319
5125,161,321
5126,161,327
5127,161,328
5128,161,333
5129,161,345
5130,161,346
5131,161,396
5132,161,422
5133,161,439
5134,161,440
5135,162,0
5136,162,11
5137,162,47
5138,162,111
5139,162,127
5140,162,140
5141,162,146
5142,162,151
5143,162,154
5144,162,163
5145,162,165
5146,162,177
5147,162,186
5148,162,235
5149,162,241
5150,162,252
5151,162,268
5152,162,281
5153,162,291
5154,162,304
5155,162,312
5156,162,319
5157,162,321
5158,162,327
5159,162,328
5160,162,333
5161,162,345
5162,162,346
5163,162,396
5164,162,422
5165,162,439
5166,163,0
5167,163,11
5168,163,47
5169,163,111
5170,163,127
5171,163,129
5172,163,140
5173,163,146
5174,163,154
5175,163,163
5176,163,165
5177,163,186
5178,163,235
5179,163,241
5180,163,252
5181,163,254
5182,163,268
5183,163,281
5184,163,291
5185,163,304
5186,163,312
5187,163,319
5188,163,321
5189,163,327
5190,163,328
5191,163,333
5192,163,345
5193,163,346
5194,163,396
5195,163,422
5196,163,439
5197,164,0
5198,164,11
5199,164,47
5200,164,111
5201,164,127
5202,164,140
5203,164,146
5204,164,154
5205,164,163
5206,164,165
5207,164,186
5208,164,235
5209,164,241
5210,164,252
5211,164,268
5212,164,281
5213,164,291
5214,164,304
5215,164,312
5216,164,319
5217,164,321
5218,164,327
5219,164,328
5220,164,333
5221,164,345
5222,164,346
5223,164,396
5224,164,422
5225,164,439
5226,165,0
5227,165,11
5228,165,16
5229,165,21
5230,165,26
5231,165,27
5232,165,33
5233,165,41
5234,165,45
5235,165,47
5236,165,51
5237,165,73
5238,165,90
5239,165,104
5240,165,106
5241,165,124
5242,165,125
5243,165,130
5244,165,146
5245,165,148
5246,165,151
5247,165,153
5248,165,156
5249,165,162
5250,165,163
5251,165,173
5252,165,178
5253,165,183
5254,165,185
5255,165,186
5256,165,194
5257,165,195
5258,165,213
5259,165,214
5260,165,215
5261,165,220
5262,165,235
5263,165,241
5264,165,245
5265,165,252
5266,165,254
5267,165,261
5268,165,268
5269,165,274
5270,165,276
5271,165,281
5272,165,283
5273,165,287
5274,165,288
5275,165,291
5276,165,295
5277,165,297
5278,165,304
5279,165,312
5280,165,319
5281,165,321
5282,165,330
5283,165,332
5284,165,333
5285,165,337
5286,165,345
5287,165,346
5288,165,366
5289,165,370
5290,165,380
5291,165,383
5292,165,385
5293,165,395
5294,165,396
5295,165,414
5296,165,417
5297,165,425
5298,165,433
5299,166,0
5300,166,9
5301,166,62
5302,166,75
5303,166,140
5304,166,141
5305,166,146
5306,166,148
5307,166,150
5308,166,163
5309,166,172
5310,166,177
5311,166,183
5312,166,186
5313,166,193
5314,166,235
5315,166,252
5316,166,268
5317,166,274
5318,166,281
5319,166,291
5320,166,304
5321,166,312
5322,166,319
5323,166,321
5324,166,323
5325,166,337
5326,166,345
5327,166,346
5328,166,396
5329,166,417
5330,167,0
5331,167,9
5332,167,75
5333,167,140
5334,167,141
5335,167,146
5336,167,148
5337,167,150
5338,167,151
5339,167,163
5340,167,172
5341,167,177
5342,167,183
5343,167,186
5344,167,193
5345,167,235
5346,167,252
5347,167,268
5348,167,274
5349,167,281
5350,167,291
5351,167,304
5352,167,312
5353,167,319
5354,167,321
5355,167,323
5356,167,337
5357,167,345
5358,167,346
5359,167,396
5360,167,417
5361,168,0
5362,168,9
5363,168,27
5364,168,62
5365,168,75
5366,168,132
5367,168,140
5368,168,141
5369,168,146
5370,168,148
5371,168,150
5372,168,163
5373,168,172
5374,168,177
5375,168,183
5376,168,186
5377,168,193
5378,168,197
5379,168,235
5380,168,252
5381,168,268
5382,168,274
5383,168,281
5384,168,291
5385,168,304
5386,168,312
5387,168,319
5388,168,321
5389,168,323
5390,168,331
5391,168,337
5392,168,345
5393,168,346
5394,168,396
5395,168,417
5396,169,0
5397,169,9
5398,169,75
5399,169,140
5400,169,141
5401,169,146
5402,169,148
5403,169,150
5404,169,163
5405,169,172
5406,169,177
5407,169,183
5408,169,186
5409,169,193
5410,169,235
5411,169,252
5412,169,268
5413,169,274
5414,169,281
5415,169,291
5416,169,304
5417,169,312
5418,169,319
5419,169,321
5420,169,323
5421,169,337
5422,169,345
5423,169,346
5424,169,396
5425,169,417
5426,170,0
5427,170,9
5428,170,75
5429,170,140
5430,170,141
5431,170,146
5432,170,148
5433,170,150
5434,170,163
5435,170,172
5436,170,177
5437,170,183
5438,170,186
5439,170,193
5440,170,235
5441,170,252
5442,170,268
5443,170,274
5444,170,281
5445,170,291
5446,170,304
5447,170,312
5448,170,319
5449,170,321
5450,170,323
5451,170,337
5452,170,345
5453,170,346
5454,170,396
5455,170,404
5456,170,417
5457,171,129
5458,171,141
5459,171,146
5460,171,150
5461,171,151
5462,171,163
5463,171,172
5464,171,186
5465,171,193
5466,171,215
5467,171,235
5468,171,268
5469,171,274
5470,171,281
5471,171,291
5472,171,304
5473,171,312
5474,171,319
5475,171,321
5476,171,323
5477,171,345
5478,171,346
5479,171,347
5480,171,396
5481,172,129
5482,172,141
5483,172,146
5484,172,150
5485,172,151
5486,172,163
5487,172,172
5488,172,186
5489,172,193
5490,172,215
5491,172,226
5492,172,235
5493,172,268
5494,172,274
5495,172,281
5496,172,291
5497,172,304
5498,172,312
5499,172,319
5500,172,321
5501,172,323
5502,172,345
5503,172,346
5504,172,347
5505,172,396
5506,173,27
5507,173,129
5508,173,141
5509,173,146
5510,173,150
5511,173,151
5512,173,163
5513,173,172
5514,173,186
5515,173,193
5516,173,215
5517,173,226
5518,173,235
5519,173,253
5520,173,268
5521,173,274
5522,173,281
5523,173,291
5524,173,304
5525,173,312
5526,173,319
5527,173,321
5528,173,323
5529,173,345
5530,173,346
5531,173,347
5532,173,396
5533,174,8
5534,174,141
5535,174,146
5536,174,150
5537,174,163
5538,174,172
5539,174,186
5540,174,193
5541,174,215
5542,174,226
5543,174,235
5544,174,265
5545,174,268
5546,174,269
5547,174,274
5548,174,281
5549,174,291
5550,174,304
5551,174,312
5552,174,319
5553,174,321
5554,174,323
5555,174,333
5556,174,345
5557,174,346
5558,174,396
5559,174,404
5560,175,8
5561,175,141
5562,175,146
5563,175,150
5564,175,163
5565,175,172
5566,175,186
5567,175,193
5568,175,215
5569,175,226
5570,175,235
5571,175,252
5572,175,265
5573,175,268
5574,175,274
5575,175,281
5576,175,291
5577,175,304
5578,175,312
5579,175,319
5580,175,321
5581,175,323
5582,175,333
5583,175,345
5584,175,346
5585,175,396
5586,176,8
5587,176,113
5588,176,127
5589,176,141
5590,176,146
5591,176,150
5592,176,163
5593,176,172
5594,176,186
5595,176,193
5596,176,215
5597,176,226
5598,176,235
5599,176,252
5600,176,265
5601,176,268
5602,176,274
5603,176,281
5604,176,291
5605,176,304
5606,176,312
5607,176,319
5608,176,321
5609,176,323
5610,176,333
5611,176,345
5612,176,346
5613,176,396
5614,177,2
5615,177,7
5616,177,15
5617,177,36
5618,177,73
5619,177,77
5620,177,104
5621,177,106
5622,177,124
5623,177,131
5624,177,146
5625,177,150
5626,177,151
5627,177,163
5628,177,173
5629,177,177
5630,177,186
5631,177,193
5632,177,206
5633,177,213
5634,177,235
5635,177,252
5636,177,265
5637,177,268
5638,177,271
5639,177,291
5640,177,295
5641,177,304
5642,177,312
5643,177,319
5644,177,321
5645,177,338
5646,177,345
5647,177,346
5648,177,366
5649,177,377
5650,177,383
5651,177,385
5652,177,394
5653,177,396
5654,177,416
5655,178,2
5656,178,7
5657,178,15
5658,178,36
5659,178,73
5660,178,77
5661,178,106
5662,178,124
5663,178,131
5664,178,146
5665,178,150
5666,178,151
5667,178,163
5668,178,173
5669,178,177
5670,178,186
5671,178,193
5672,178,198
5673,178,206
5674,178,213
5675,178,235
5676,178,252
5677,178,265
5678,178,268
5679,178,271
5680,178,291
5681,178,295
5682,178,304
5683,178,312
5684,178,319
5685,178,321
5686,178,338
5687,178,345
5688,178,346
5689,178,366
5690,178,377
5691,178,383
5692,178,385
5693,178,394
5694,178,396
5695,178,416
5696,179,7
5697,179,36
5698,179,73
5699,179,77
5700,179,106
5701,179,124
5702,179,131
5703,179,140
5704,179,146
5705,179,150
5706,179,151
5707,179,163
5708,179,173
5709,179,186
5710,179,193
5711,179,206
5712,179,213
5713,179,235
5714,179,252
5715,179,268
5716,179,271
5717,179,291
5718,179,295
5719,179,304
5720,179,312
5721,179,319
5722,179,321
5723,179,338
5724,179,345
5725,179,346
5726,179,366
5727,179,377
5728,179,383
5729,179,385
5730,179,394
5731,179,396
5732,179,416
5733,180,7
5734,180,36
5735,180,73
5736,180,77
5737,180,106
5738,180,124
5739,180,131
5740,180,140
5741,180,146
5742,180,150
5743,180,163
5744,180,173
5745,180,186
5746,180,193
5747,180,206
5748,180,213
5749,180,235
5750,180,252
5751,180,268
5752,180,271
5753,180,291
5754,180,295
5755,180,312
5756,180,319
5757,180,321
5758,180,338
5759,180,345
5760,180,346
5761,180,366
5762,180,377
5763,180,383
5764,180,385
5765,180,394
5766,180,396
5767,180,416
5768,181,0
5769,181,27
5770,181,36
5771,181,49
5772,181,73
5773,181,97
5774,181,139
5775,181,146
5776,181,157
5777,181,163
5778,181,185
5779,181,186
5780,181,202
5781,181,221
5782,181,235
5783,181,238
5784,181,252
5785,181,261
5786,181,265
5787,181,268
5788,181,291
5789,181,293
5790,181,297
5791,181,304
5792,181,312
5793,181,318
5794,181,319
5795,181,321
5796,181,327
5797,181,331
5798,181,333
5799,181,341
5800,181,345
5801,181,346
5802,181,353
5803,181,367
5804,181,396
5805,181,416
5806,181,437
5807,182,0
5808,182,27
5809,182,36
5810,182,49
5811,182,73
5812,182,97
5813,182,139
5814,182,146
5815,182,163
5816,182,185
5817,182,186
5818,182,202
5819,182,221
5820,182,235
5821,182,252
5822,182,261
5823,182,265
5824,182,268
5825,182,291
5826,182,293
5827,182,297
5828,182,304
5829,182,312
5830,182,318
5831,182,319
5832,182,321
5833,182,327
5834,182,333
5835,182,341
5836,182,345
5837,182,346
5838,182,353
5839,182,367
5840,182,396
5841,182,416
5842,182,421
5843,182,437
5844,183,0
5845,183,2
5846,183,15
5847,183,21
5848,183,43
5849,183,47
5850,183,58
5851,183,77
5852,183,97
5853,183,105
5854,183,113
5855,183,132
5856,183,145
5857,183,146
5858,183,150
5859,183,151
5860,183,154
5861,183,159
5862,183,163
5863,183,186
5864,183,200
5865,183,205
5866,183,219
5867,183,223
5868,183,235
5869,183,261
5870,183,265
5871,183,268
5872,183,282
5873,183,291
5874,183,292
5875,183,297
5876,183,304
5877,183,305
5878,183,312
5879,183,318
5880,183,319
5881,183,321
5882,183,327
5883,183,345
5884,183,346
5885,183,353
5886,183,358
5887,183,360
5888,183,367
5889,183,372
5890,183,375
5891,183,396
5892,183,404
5893,183,427
5894,183,433
5895,183,437
5896,183,439
5897,184,0
5898,184,2
5899,184,15
5900,184,21
5901,184,34
5902,184,43
5903,184,47
5904,184,58
5905,184,60
5906,184,77
5907,184,90
5908,184,97
5909,184,104
5910,184,105
5911,184,113
5912,184,132
5913,184,145
5914,184,146
5915,184,149
5916,184,150
5917,184,151
5918,184,153
5919,184,154
5920,184,159
5921,184,163
5922,184,175
5923,184,186
5924,184,205
5925,184,219
5926,184,223
5927,184,235
5928,184,247
5929,184,259
5930,184,260
5931,184,261
5932,184,265
5933,184,268
5934,184,282
5935,184,289
5936,184,291
5937,184,292
5938,184,297
5939,184,304
5940,184,305
5941,184,307
5942,184,312
5943,184,318
5944,184,319
5945,184,321
5946,184,327
5947,184,345
5948,184,346
5949,184,349
5950,184,353
5951,184,358
5952,184,360
5953,184,367
5954,184,372
5955,184,375
5956,184,385
5957,184,396
5958,184,402
5959,184,404
5960,184,419
5961,184,427
5962,184,433
5963,184,437
5964,184,439
5965,184,441
5966,185,0
5967,185,48
5968,185,58
5969,185,97
5970,185,146
5971,185,151
5972,185,163
5973,185,186
5974,185,235
5975,185,265
5976,185,268
5977,185,291
5978,185,297
5979,185,304
5980,185,312
5981,185,318
5982,185,319
5983,185,321
5984,185,327
5985,185,333
5986,185,345
5987,185,346
5988,185,367
5989,185,375
5990,185,396
5991,185,417
5992,185,437
5993,185,440
5994,186,0
5995,186,58
5996,186,75
5997,186,97
5998,186,109
5999,186,146
6000,186,151
6001,186,163
6002,186,186
6003,186,235
6004,186,265
6005,186,268
6006,186,291
6007,186,294
6008,186,297
6009,186,304
6010,186,312
6011,186,318
6012,186,319
6013,186,321
6014,186,327
6015,186,333
6016,186,345
6017,186,346
6018,186,367
6019,186,375
6020,186,396
6021,186,417
6022,186,437
6023,187,0
6024,187,11
6025,187,18
6026,187,58
6027,187,97
6028,187,141
6029,187,146
6030,187,151
6031,187,163
6032,187,186
6033,187,235
6034,187,265
6035,187,268
6036,187,291
6037,187,297
6038,187,304
6039,187,312
6040,187,319
6041,187,321
6042,187,327
6043,187,345
6044,187,346
6045,187,367
6046,187,375
6047,187,396
6048,187,417
6049,187,437
6050,188,50
6051,188,97
6052,188,146
6053,188,163
6054,188,186
6055,188,235
6056,188,265
6057,188,268
6058,188,284
6059,188,291
6060,188,293
6061,188,297
6062,188,304
6063,188,312
6064,188,319
6065,188,321
6066,188,327
6067,188,333
6068,188,345
6069,188,346
6070,188,396
6071,188,437
6072,189,18
6073,189,97
6074,189,146
6075,189,163
6076,189,186
6077,189,235
6078,189,241
6079,189,252
6080,189,265
6081,189,268
6082,189,291
6083,189,293
6084,189,297
6085,189,304
6086,189,312
6087,189,319
6088,189,321
6089,189,327
6090,189,330
6091,189,345
6092,189,346
6093,189,396
6094,189,437
6095,190,97
6096,190,146
6097,190,163
6098,190,186
6099,190,235
6100,190,252
6101,190,265
6102,190,268
6103,190,291
6104,190,293
6105,190,297
6106,190,304
6107,190,312
6108,190,319
6109,190,321
6110,190,327
6111,190,345
6112,190,346
6113,190,360
6114,190,372
6115,190,396
6116,190,437
6117,191,0
6118,191,6
6119,191,47
6120,191,77
6121,191,92
6122,191,97
6123,191,110
6124,191,111
6125,191,118
6126,191,132
6127,191,146
6128,191,151
6129,191,163
6130,191,186
6131,191,221
6132,191,235
6133,191,252
6134,191,265
6135,191,268
6136,191,291
